ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,Ship,Trip,Set,NewShipTrip,UID,BottomSampleID,TopSampleID
HUD112,FC,FC-01,47.0,-52.8299999999999,2012-11-26,26,11,2012,13:45:00,Fall,T0727,,97.0,0.256,0.265,0.512,0.53,,20,112,001,20112,20112001,390833.0,390840.0
HUD112,FC,FC-02,46.997,-52.71,2012-11-26,26,11,2012,15:00:00,Fall,T0728,,172.0,0.321,0.718,0.642,1.436,,20,112,002,20112,20112002,,
HUD112,FC,FC-03,46.9985,-52.5799999999999,2012-11-26,26,11,2012,17:30:00,Fall,T0729,,140.0,0.245,0.583,0.49,1.166,,20,112,003,20112,20112003,390853.0,390861.0
HUD112,FC,FC-04,47.0,-52.3178333333333,2012-11-26,26,11,2012,18:45:00,Fall,T0730,,110.0,0.212,0.373,0.424,0.746,,20,112,004,20112,20112004,390863.0,390871.0
HUD112,FC,FC-05,47.0015,-52.033,2012-11-27,27,11,2012,03:50:00,Fall,T0731,,130.0,0.367,0.629,0.734,1.258,,20,112,005,20112,20112005,390873.0,390881.0
HUD112,FC,FC-07,47.0,-51.0,2012-11-27,27,11,2012,08:25:00,Fall,T0732,,90.0,0.812,0.196,1.624,0.392,,20,112,007,20112,20112007,390883.0,390890.0
HUD112,FC,FC-09,47.0,-50.0,2012-11-27,27,11,2012,13:07:00,Fall,T0733,,72.0,0.108,0.057,0.216,0.114,,20,112,009,20112,20112009,390892.0,390898.0
HUD112,FC,FC-10,47.0,-49.1166666666666,2012-11-27,27,11,2012,16:20:00,Fall,T0734,,70.0,0.145,0.154,0.29,0.308,,20,112,010,20112,20112010,390900.0,390906.0
HUD112,FC,FC-12,47.0,-48.1166666666666,2012-11-27,27,11,2012,21:10:00,Fall,T0735,,120.0,0.133,0.282,0.266,0.564,,20,112,012,20112,20112012,390908.0,390916.0
HUD112,FC,FC-14,47.0,-47.5,2012-11-28,28,11,2012,00:40:00,Fall,T0736,,202.0,0.195,0.613,0.39,1.226,,20,112,014,20112,20112014,,
HUD112,FC,FC-15,47.0,-47.25,2012-11-28,28,11,2012,02:00:00,Fall,T0737,,526.0,0.184,2.315,0.368,4.63,,20,112,015,20112,20112015,390929.0,390938.0
HUD112,FC,FC-17,47.0,-47.0166666666666,2012-11-28,28,11,2012,07:10:00,Fall,T0738,,1000.0,0.115,1.659,0.23,3.318,,20,112,017,20112,20112017,390940.0,390949.0
HUD112,FC,FC-18,47.0,-46.8333333333333,2012-11-28,28,11,2012,09:30:00,Fall,T0739,,1000.0,0.135,1.346,0.27,2.692,,20,112,018,20112,20112018,390951.0,390960.0
HUD112,FC,FC-20,47.0,-46.4833333333333,2012-11-28,28,11,2012,23:00:00,Fall,T0740,,346.0,0.077,0.529,0.154,1.058,,20,112,020,20112,20112020,390962.0,390971.0
HUD112,FC,FC-21,47.0,-46.02,2012-11-29,29,11,2012,01:20:00,Fall,T0741,,290.0,0.036,0.806,0.072,1.612,,20,112,021,20112,20112021,390973.0,390982.0
HUD112,FC,FC-24,47.0,-45.21,2012-11-29,29,11,2012,12:45:00,Fall,T0742,,160.0,0.022,0.389,0.044,0.778,,20,112,024,20112,20112024,390984.0,390993.0
HUD112,FC,FC-26,47.0,-44.77,2012-11-29,29,11,2012,15:35:00,Fall,T0743,,143.0,0.062,0.487,0.124,0.974,,20,112,026,20112,20112026,390995.0,391003.0
HUD112,FC,FC-29,47.0,-44.2299999999999,2012-11-29,29,11,2012,20:05:00,Fall,T0744,,240.0,0.009,1.771,0.018,3.542,,20,112,029,20112,20112029,391005.0,391014.0
HUD112,FC,FC-31,47.0,-43.8299999999999,2012-11-30,30,11,2012,19:25:00,Fall,T0745,,550.0,0.065,1.098,0.13,2.196,,20,112,031,20112,20112031,391016.0,391025.0
HUD112,FC,FC-33,47.0,-43.3999999999999,2012-11-30,30,11,2012,22:32:00,Fall,T0746,,1000.0,0.063,1.254,0.126,2.508,,20,112,033,20112,20112033,,
HUD112,FC,FC-35,47.0,-43.0,2012-12-01,1,12,2012,05:00:00,Fall,T0747,,1000.0,0.033,0.188,0.066,0.376,,20,112,035,20112,20112035,391038.0,391047.0
HUD112,SEGB,SEGB-19,42.0799999999999,-49.27,2012-12-03,3,12,2012,14:55:00,Fall,T0748,,1000.0,0.18,1.113,0.36,2.226,,20,112,019,20112,20112019,391049.0,391058.0
HUD112,SEGB,SEGB-17,42.5883333333333,-49.6833333333333,2012-12-03,3,12,2012,22:00:00,Fall,T0749,,1000.0,0.104,1.221,0.208,2.442,,20,112,017,20112,20112017,391060.0,391069.0
HUD112,SEGB,SEGB-16,42.7749999999999,-49.8283333333333,2012-12-04,4,12,2012,00:40:00,Fall,T0750,,1000.0,0.207,2.206,0.414,4.412,,20,112,016,20112,20112016,391071.0,391080.0
HUD112,SEGB,SEGB-15,42.85,-49.8866666666666,2012-12-04,4,12,2012,05:10:00,Fall,T0751,,390.0,0.171,0.979,0.342,1.958,,20,112,015,20112,20112015,391082.0,391091.0
HUD112,SEGB,SEGB-13,43.2,-50.1666666666666,2012-12-04,4,12,2012,08:30:00,Fall,T0752,,57.0,0.2,0.1,0.4,0.2,,20,112,013,20112,20112013,391093.0,391099.0
HUD112,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2012-12-04,4,12,2012,11:03:00,Fall,T0753,,56.0,0.203,0.004,0.406,0.008,,20,112,012,20112,20112012,391101.0,391107.0
HUD112,SEGB,SEGB-11,44.0,-50.8083333333333,2012-12-04,4,12,2012,14:15:00,Fall,T0754,,62.0,0.036,0.027,0.072,0.054,,20,112,011,20112,20112011,391109.0,391115.0
HUD112,SEGB,SEGB-10,44.3633333333333,-51.1033333333333,2012-12-04,4,12,2012,16:30:00,Fall,T0755,,65.0,0.269,0.048,0.538,0.096,,20,112,010,20112,20112010,391117.0,391123.0
HUD112,SEGB,SEGB-9,44.725,-51.395,2012-12-04,4,12,2012,19:56:00,Fall,T0756,,60.0,0.039,0.003,0.078,0.006,,20,112,009,20112,20112009,391125.0,391131.0
HUD112,SEGB,SEGB-8,45.0949999999999,-51.7,2012-12-04,4,12,2012,22:06:00,Fall,T0757,,60.0,0.15,0.057,0.3,0.114,,20,112,008,20112,20112008,391133.0,391139.0
HUD112,SEGB,SEGB-07,45.4583333333333,-52.0,2012-12-05,5,12,2012,01:30:00,Fall,T0758,,68.0,0.219,0.056,0.438,0.112,,20,112,007,20112,20112007,391141.0,391147.0
HUD112,SEGB,SEGB-05,46.07,-52.5,2012-12-05,5,12,2012,05:57:00,Fall,T0759,,79.0,0.214,0.024,0.428,0.048,,20,112,005,20112,20112005,391149.0,391154.0
HUD112,SEGB,SEGB-03,46.35,-52.7333333333333,2012-12-05,5,12,2012,08:38:00,Fall,T0760,,158.0,0.219,0.538,0.438,1.076,,20,112,003,20112,20112003,391157.0,391166.0
HUD112,SEGB,SEGB-02,46.5,-52.85,2012-12-05,5,12,2012,10:10:00,Fall,T0761,,173.0,0.232,0.199,0.464,0.398,,20,112,002,20112,20112002,391168.0,391177.0
HUD112,SEGB,SEGB-01,46.5833333333333,-52.9333333333333,2012-12-05,5,12,2012,12:30:00,Fall,T0762,,41.0,0.03,0.024,0.06,0.048,,20,112,001,20112,20112001,391179.0,391183.0
HUD112,SWSPB,SWSPB-01,46.77,-55.6199999999999,2012-12-05,5,12,2012,22:13:00,Fall,T0763,,82.0,0.131,0.108,0.262,0.216,,20,112,001,20112,20112001,391185.0,391192.0
HUD112,SWSPB,SWSPB-02,46.5099999999999,-56.03,2012-12-06,6,12,2012,01:55:00,Fall,T0764,,134.0,0.327,0.195,0.654,0.39,,20,112,002,20112,20112002,,
HUD112,SWSPB,SWSPB-03,46.18,-56.5099999999999,2012-12-06,6,12,2012,04:42:00,Fall,T0765,,53.0,0.4,0.117,0.8,0.234,,20,112,003,20112,20112003,391204.0,391210.0
HUD112,SWSPB,SWSPB-04,45.9399999999999,-56.88,2012-12-06,6,12,2012,07:55:00,Fall,T0766,,89.0,0.072,0.053,0.144,0.106,,20,112,004,20112,20112004,391212.0,391218.0
HUD112,SWSPB,SWSPB-05,45.85,-57.02,2012-12-06,6,12,2012,09:04:00,Fall,T0767,,360.0,0.14,0.531,0.28,1.062,,20,112,005,20112,20112005,391220.0,391229.0
HUD112,SWSPB,SWSPB-06,45.6166666666666,-57.375,2012-12-06,6,12,2012,13:00:00,Fall,T0768,,438.0,0.173,1.255,0.346,2.51,,20,112,006,20112,20112006,391231.0,391240.0
HUD112,SESPB,SESPB-09,44.0799999999999,-54.78,2012-12-07,7,12,2012,01:30:00,Fall,T0769,,1000.0,0.08,0.425,0.16,0.85,,20,112,009,20112,20112009,,
HUD112,SESPB,SESPB-07,44.81,-55.0099999999999,2012-12-07,7,12,2012,21:15:00,Fall,T0770,,1000.0,0.441,0.546,0.882,1.092,,20,112,007,20112,20112007,391264.0,391273.0
HUD112,SESPB,SESPB-06,44.99,-55.07,2012-12-08,8,12,2012,00:15:00,Fall,T0771,,938.0,0.096,0.579,0.192,1.158,,20,112,006,20112,20112006,391275.0,391284.0
HUD112,SESPB,SESPB-05,45.1099999999999,-55.1099999999999,2012-12-08,8,12,2012,05:10:00,Fall,T0772,,160.0,0.045,0.165,0.09,0.33,,20,112,005,20112,20112005,391286.0,391295.0
HUD112,SESPB,SESPB-04,45.59,-55.2599999999999,2012-12-08,8,12,2012,09:25:00,Fall,T0773,,149.0,0.196,0.263,0.392,0.526,,20,112,004,20112,20112004,391297.0,391305.0
HUD112,SESPB,SESPB-03,46.0799999999999,-55.3999999999999,2012-12-08,8,12,2012,13:40:00,Fall,T0774,,87.0,0.195,0.195,0.39,0.39,,20,112,003,20112,20112003,391307.0,391314.0
HUD112,SESPB,SESPB-02,46.4399999999999,-55.5099999999999,2012-12-08,8,12,2012,16:15:00,Fall,T0775,,143.0,0.465,0.29,0.93,0.58,,20,112,002,20112,20112002,391316.0,391324.0
HUD112,S27,S27-01,47.5466666666666,-52.5866666666666,2012-12-09,9,12,2012,08:20:00,Fall,T0776,,165.0,0.163,0.231,0.326,0.462,,20,112,001,20112,20112001,391326.0,391335.0
TEL112,S27,S27-01,47.5466666666667,-52.5866666666667,2012-12-21,21,12,2012,nan,Fall,T0778,,165.0,0.162,0.081,0.324,0.162,,39,112,001,39112,39112001,366655.0,366664.0
TEL124,S27,S27-01,47.5466666666667,-52.5866666666667,2013-03-08,8,3,2013,15:00:00,,T0779,,165.0,0.357,0.113,0.714,0.226,,39,124,001,39124,39124001,,
TEL113,S27,S27-01,47.5466666666667,-52.5866666666667,2013-04-03,3,4,2013,00:29:00,Spring,T0780,,165.0,0.638,0.061,1.276,0.122,,39,113,001,39113,39113001,,
TEL113,S27,S27-01,47.5466666666667,-52.5866666666667,2013-04-08,8,4,2013,nan,Spring,T0781,,165.0,0.594,0.058,1.188,0.116,,39,113,001,39113,39113001,,
TEL114,S27,S27-01,47.5466666666666,-52.5866666666666,2013-04-11,11,4,2013,00:30:00,Spring,T3000,,165.0,1.21,0.1,2.42,0.2,,39,114,001,39114,39114001,,
TEL114,SWSPB,SWSPB-01,46.77,-55.6199999999999,2013-04-11,11,4,2013,19:43:00,Spring,T3001,,84.0,0.104,0.166,0.208,0.332,,39,114,001,39114,39114001,391347.0,391354.0
TEL114,SWSPB,SWSPB-02,46.5099999999999,-56.03,2013-04-11,11,4,2013,nan,Spring,,,,,,,,No nets,39,114,002,39114,39114002,,
TEL114,SWSPB,SWSPB-03,46.18,-56.5099999999999,2013-04-12,12,4,2013,05:30:00,Spring,T3002,,50.0,0.044,0.01,0.088,0.02,,39,114,003,39114,39114003,391364.0,391370.0
TEL114,SWSPB,SWSPB-04,45.9399999999999,-56.88,2013-04-12,12,4,2013,16:54:00,Spring,T3003,,83.0,0.474,0.381,0.948,0.762,,39,114,004,39114,39114004,391371.0,391377.0
TEL114,SWSPB,SWSPB-05,45.85,-57.02,2013-04-12,12,4,2013,18:51:00,Spring,T3004,,358.0,0.184,0.451,0.368,0.902,,39,114,005,39114,39114005,391378.0,391387.0
TEL114,SWSPB,SWSPB-06,45.6166666666666,-57.375,2013-04-12,12,4,2013,22:09:00,Spring,T3005,,432.0,0.067,1.078,0.134,2.156,,39,114,006,39114,39114006,391388.0,391397.0
TEL114,SESPB,SESPB-09,44.0799999999999,-54.78,2013-04-13,13,4,2013,13:45:00,Spring,T3006,,1000.0,0.106,0.767,0.212,1.534,,39,114,009,39114,39114009,,
TEL114,SESPB,SESPB-08,44.43,-54.89,2013-04-14,14,4,2013,13:05:00,Spring,T3007,,1000.0,0.127,0.678,0.254,1.356,,39,114,008,39114,39114008,391408.0,391417.0
TEL114,SESPB,SESPB-07,44.81,-55.0099999999999,2013-04-14,14,4,2013,18:14:00,Spring,T3008,,1000.0,0.094,0.539,0.188,1.078,,39,114,007,39114,39114007,391418.0,391427.0
TEL114,SESPB,SESPB-06,44.99,-55.07,2013-04-14,14,4,2013,22:56:00,Spring,T3009,,800.0,0.242,0.821,0.484,1.642,,39,114,006,39114,39114006,391428.0,391437.0
TEL114,SESPB,SESPB-05,45.1099999999999,-55.1099999999999,2013-04-15,15,4,2013,01:32:00,Spring,T3010,,170.0,0.156,0.624,0.312,1.248,,39,114,005,39114,39114005,391438.0,391447.0
TEL114,SESPB,SESPB-04,45.59,-55.2599999999999,2013-04-15,15,4,2013,05:32:00,Spring,T3011,,145.0,0.152,0.39,0.304,0.78,,39,114,004,39114,39114004,391448.0,391456.0
TEL114,SESPB,SESPB-03,46.0799999999999,-55.3999999999999,2013-04-15,15,4,2013,09:18:00,Spring,T3012,,88.0,0.162,0.524,0.324,1.048,,39,114,003,39114,39114003,391457.0,391464.0
TEL114,SESPB,SESPB-02,46.4399999999999,-55.5099999999999,2013-04-15,15,4,2013,12:15:00,Spring,T3013,,142.0,0.156,0.253,0.312,0.506,,39,114,002,39114,39114002,391465.0,391473.0
TEL114,SEGB,SEGB-01,46.5799999999999,-52.93,2013-04-15,15,4,2013,22:39:00,Spring,T3014,,41.0,0.133,0.057,0.266,0.114,,39,114,001,39114,39114001,391474.0,391478.0
TEL114,SEGB,SEGB-02,46.5,-52.85,2013-04-16,16,4,2013,00:10:00,Spring,T3015,,167.0,0.458,0.587,0.916,1.174,,39,114,002,39114,39114002,,
TEL114,SEGB,SEGB-03,46.35,-52.7333333333333,2013-04-16,16,4,2013,02:06:00,Spring,T3016,,160.0,0.111,0.295,0.222,0.59,,39,114,003,39114,39114003,391489.0,391498.0
TEL114,SEGB,SEGB-05,46.07,-52.5,2013-04-16,16,4,2013,05:14:00,Spring,T3017,,78.0,0.308,0.268,0.616,0.536,,39,114,005,39114,39114005,391499.0,391506.0
TEL114,SEGB,SEGB-07,45.4583333333333,-52.0,2013-04-16,16,4,2013,10:10:00,Spring,T3018,,68.0,0.181,0.11,0.362,0.22,,39,114,007,39114,39114007,391507.0,391513.0
TEL114,SEGB,SEGB-08,45.0949999999999,-51.7,2013-04-16,16,4,2013,13:15:00,Spring,T3019,,62.0,0.077,0.046,0.154,0.092,,39,114,008,39114,39114008,391514.0,391520.0
TEL114,SEGB,SEGB-09,44.725,-51.395,2013-04-16,16,4,2013,16:28:00,Spring,T3020,,60.0,0.048,0.024,0.096,0.048,,39,114,009,39114,39114009,391521.0,391527.0
TEL114,SEGB,SEGB-10,44.3633333333333,-51.1033333333333,2013-04-16,16,4,2013,19:30:00,Spring,T3021,,60.0,0.077,0.094,0.154,0.188,,39,114,010,39114,39114010,391528.0,391534.0
TEL114,SEGB,SEGB-11,44.0,-50.8083333333333,2013-04-16,16,4,2013,22:25:00,Spring,T3022,,60.0,0.12,0.132,0.24,0.264,,39,114,011,39114,39114011,391535.0,391541.0
TEL114,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2013-04-17,17,4,2013,01:35:00,Spring,T3023,,54.0,0.113,0.074,0.226,0.148,,39,114,012,39114,39114012,391542.0,391548.0
TEL114,SEGB,SEGB-13,43.2,-50.1666666666666,2013-04-17,17,4,2013,05:12:00,Spring,T3024,,55.0,0.18,0.45,0.36,0.9,,39,114,013,39114,39114013,391549.0,391555.0
TEL114,SEGB,SEGB-15,42.85,-49.8866666666666,2013-04-17,17,4,2013,09:14:00,Spring,T3025,,386.0,0.68,2.076,1.36,4.152,,39,114,015,39114,39114015,391556.0,391565.0
TEL114,SEGB,SEGB-16,42.7749999999999,-49.8283333333333,2013-04-17,17,4,2013,11:56:00,Spring,T3026,,1000.0,0.74,1.689,1.48,3.378,,39,114,016,39114,39114016,391566.0,391575.0
TEL114,SEGB,SEGB-17,42.5883333333333,-49.6833333333333,2013-04-17,17,4,2013,15:50:00,Spring,T3027,,1000.0,1.441,1.946,2.882,3.892,,39,114,017,39114,39114017,391576.0,391585.0
TEL114,SEGB,SEGB-19,42.0799999999999,-49.27,2013-04-17,17,4,2013,22:56:00,Spring,T3028,,1000.0,0.203,1.233,0.406,2.466,,39,114,019,39114,39114019,391586.0,391595.0
TEL114,FC,FC-35,47.0,-43.0,2013-04-20,20,4,2013,04:25:00,Spring,T3029,,1000.0,0.167,1.01,0.334,2.02,,39,114,035,39114,39114035,391596.0,391605.0
TEL114,FC,FC-33,47.0,-43.3999999999999,2013-04-20,20,4,2013,08:49:00,Spring,T3030,,1000.0,0.218,1.513,0.436,3.026,,39,114,033,39114,39114033,391606.0,391615.0
TEL114,FC,FC-31,47.0,-43.8333333333333,2013-04-20,20,4,2013,12:48:00,Spring,T3031,,542.0,0.114,1.801,0.228,3.602,,39,114,031,39114,39114031,391616.0,391625.0
TEL114,FC,FC-29,47.0,-44.2316666666666,2013-04-20,20,4,2013,16:16:00,Spring,T3032,,263.0,0.261,0.589,0.522,1.178,,39,114,029,39114,39114029,391626.0,391635.0
TEL114,FC,FC-26,47.0,-44.7716666666666,2013-04-20,20,4,2013,20:16:00,Spring,T3033,,138.0,0.203,0.234,0.406,0.468,,39,114,026,39114,39114026,391636.0,391644.0
TEL114,FC,FC-24,47.0,-45.2133333333333,2013-04-20,20,4,2013,23:35:00,Spring,T3034,,155.0,0.095,0.777,0.19,1.554,,39,114,024,39114,39114024,391645.0,391654.0
TEL114,FC,FC-21,47.0,-46.0166666666666,2013-04-21,21,4,2013,05:30:00,Spring,T3035,,280.0,0.348,1.17,0.696,2.34,,39,114,021,39114,39114021,391655.0,391664.0
TEL114,FC,FC-20,47.0,-46.4833333333333,2013-04-21,21,4,2013,09:12:00,Spring,T3036,,333.0,0.392,0.752,0.784,1.504,,39,114,020,39114,39114020,391665.0,391674.0
TEL114,FC,FC-18,47.0,-46.8333333333333,2013-04-21,21,4,2013,13:39:00,Spring,T3037,,1000.0,0.248,1.249,0.496,2.498,,39,114,018,39114,39114018,391675.0,391684.0
TEL114,FC,FC-17,47.0,-47.0166666666666,2013-04-21,21,4,2013,16:56:00,Spring,T3038,,1000.0,0.253,0.825,0.506,1.65,,39,114,017,39114,39114017,391685.0,391694.0
TEL114,FC,FC-15,47.0,-47.25,2013-04-21,21,4,2013,20:58:00,Spring,T3039,,528.0,0.943,1.36,1.886,2.72,,39,114,015,39114,39114015,391695.0,391704.0
TEL114,FC,FC-14,47.0,-47.5,2013-04-21,21,4,2013,23:35:00,Spring,T3040,,200.0,0.986,5.451,1.972,10.902,,39,114,014,39114,39114014,391705.0,391714.0
TEL114,FC,FC-12,47.0,-48.1166666666666,2013-04-22,22,4,2013,03:37:00,Spring,T3041,,122.0,1.384,0.174,2.768,0.348,,39,114,012,39114,39114012,391715.0,391723.0
TEL114,FC,FC-10,47.0,-49.1166666666666,2013-04-22,22,4,2013,08:50:00,Spring,T3042,,71.0,0.382,0.011,0.764,0.022,,39,114,010,39114,39114010,391724.0,391730.0
TEL114,FC,FC-09,47.0,-50.0,2013-04-22,22,4,2013,13:05:00,Spring,T3043,,73.0,0.441,0.046,0.882,0.092,,39,114,009,39114,39114009,391731.0,391737.0
TEL114,FC,FC-07,47.0,-51.0,2013-04-22,22,4,2013,18:11:00,Spring,T3044,,95.0,0.676,0.022,1.352,0.044,,39,114,007,39114,39114007,391738.0,391745.0
TEL114,FC,FC-05,47.0,-52.0333333333333,2013-04-22,22,4,2013,23:17:00,Spring,T3045,,126.0,0.438,0.098,0.876,0.196,,39,114,005,39114,39114005,391746.0,391754.0
TEL114,FC,FC-04,47.0,-52.3216666666666,2013-04-23,23,4,2013,01:15:00,Spring,T3046,,110.0,0.456,0.054,0.912,0.108,,39,114,004,39114,39114004,391755.0,391763.0
TEL114,FC,FC-03,47.0,-52.5799999999999,2013-04-23,23,4,2013,03:18:00,Spring,T3047,,148.0,0.74,0.111,1.48,0.222,,39,114,003,39114,39114003,391764.0,391772.0
TEL114,FC,FC-02,47.0,-52.71,2013-04-23,23,4,2013,04:43:00,Spring,T3048,,171.0,1.388,0.087,2.776,0.174,,39,114,002,39114,39114002,,
TEL114,FC,FC-01,47.0,-52.8316666666666,2013-04-23,23,4,2013,06:06:00,Spring,T3049,,92.0,0.63,0.174,1.26,0.348,,39,114,001,39114,39114001,391783.0,391790.0
TEL114,S27,S27-01,47.5466666666666,-52.5866666666666,2013-04-23,23,4,2013,16:57:00,Spring,T3050,,165.0,0.449,0.129,0.898,0.258,,39,114,001,39114,39114001,391791.0,391800.0
TEL114,BB,BB-01,48.7333333333333,-52.9666666666666,2013-04-24,24,4,2013,01:25:00,Spring,T3051,,90.0,0.245,0.272,0.49,0.544,,39,114,001,39114,39114001,391801.0,391808.0
TEL114,BB,BB-03,48.8333333333333,-52.6499999999999,2013-04-24,24,4,2013,04:23:00,Spring,T3052,,237.0,0.473,0.64,0.946,1.28,,39,114,003,39114,39114003,391809.0,391818.0
TEL114,BB,BB-04,48.9166666666666,-52.3999999999999,2013-04-24,24,4,2013,06:38:00,Spring,T3053,,335.0,0.724,1.029,1.448,2.058,,39,114,004,39114,39114004,391819.0,391828.0
TEL114,BB,BB-06,49.1,-51.8283333333333,2013-04-24,24,4,2013,11:00:00,Spring,T3054,,278.0,0.474,1.437,0.948,2.874,,39,114,006,39114,39114006,391829.0,391838.0
TEL114,BB,BB-08,49.28,-51.2783333333333,2013-04-24,24,4,2013,14:54:00,Spring,T3055,,310.0,0.513,2.426,1.026,4.852,,39,114,008,39114,39114008,391839.0,391848.0
TEL114,BB,BB-10,49.5166666666666,-50.5333333333333,2013-04-24,24,4,2013,19:41:00,Spring,T3056,,320.0,0.982,0.694,1.964,1.388,,39,114,010,39114,39114010,391849.0,391858.0
TEL114,BB,BB-11,49.6833333333333,-50.0166666666666,2013-04-24,24,4,2013,23:13:00,Spring,T3057,,575.0,0.32,3.247,0.64,6.494,,39,114,011,39114,39114011,391859.0,391868.0
TEL114,BB,BB-12,49.85,-49.5,2013-04-25,25,4,2013,03:21:00,Spring,T3058,,1000.0,0.099,2.161,0.198,4.322,,39,114,012,39114,39114012,391869.0,391878.0
TEL114,BB,BB-13,50.0,-49.0,2013-04-25,25,4,2013,11:30:00,Spring,T3059,,1000.0,0.114,1.133,0.228,2.266,,39,114,013,39114,39114013,391879.0,391888.0
TEL114,BB,BB-14,50.18,-48.4699999999999,2013-04-25,25,4,2013,16:10:00,Spring,T3060,,1000.0,0.051,0.521,0.102,1.042,,39,114,014,39114,39114014,391889.0,391898.0
TEL114,S27,S27-01,47.5466666666666,-52.5866666666666,2013-04-29,29,4,2013,07:06:00,Spring,T3066,,165.0,0.662,0.101,1.324,0.202,,39,114,001,39114,39114001,392007.0,392016.0
NED433,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-06,6,5,2013,nan,Spring,T0784,,165.0,0.184,0.136,0.368,0.272,,12,433,001,12433,12433001,,
HUD138,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-09,9,5,2013,10:27:00,Spring,T3400,,164.0,0.224,0.48,0.448,0.96,,,,,,,,
TEL115,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-10,10,5,2013,nan,Spring,T0783,,165.0,0.029,0.007,0.058,0.014,,39,115,001,39115,39115001,,
TEL116,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-11,11,5,2013,19:44:00,Spring,T0786,,165.0,0.25,0.221,0.5,0.442,,39,116,001,39116,39116001,,
NED433,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-14,14,5,2013,nan,Spring,T0785,,165.0,0.228,0.263,0.456,0.526,,12,433,001,12433,12433001,366705.0,366714.0
TEL116,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-27,27,5,2013,21:50:00,Spring,T0787,,165.0,0.106,0.781,0.212,1.562,,39,116,001,39116,39116001,,
NED435,S27,S27-01,47.5466666666667,-52.5866666666667,2013-05-31,31,5,2013,10:15:00,Spring,T0788,,165.0,0.154,0.545,0.308,1.09,,12,435,001,12435,12435001,,
VLA014,S27,S27-01,47.5466666666667,-52.5866666666667,2013-06-13,13,6,2013,10:25:00,,T3067,,165.0,0.059,0.275,0.118,0.55,,,,,,,,
VLA014,S27,S27-01,47.5466666666667,-52.5866666666667,2013-06-24,24,6,2013,15:40:00,,T3111,,165.0,0.202,0.336,0.404,0.672,,,,,,,,
TEL117,S27,S27-01,47.5466666666666,-52.5866666666666,2013-07-09,9,7,2013,23:50:00,Summer,T0790,,165.0,0.101,0.132,0.202,0.264,,39,117,001,39117,39117001,392017.0,392026.0
TEL117,FC,FC-01,47.0,-52.8299999999999,2013-07-10,10,7,2013,04:35:00,Summer,T0791,,96.0,0.091,0.006,0.182,0.012,,39,117,001,39117,39117001,392027.0,392034.0
TEL117,FC,FC-03,46.9985,-52.5799999999999,2013-07-10,10,7,2013,07:05:00,Summer,T0792,,148.0,0.155,0.194,0.31,0.388,,39,117,003,39117,39117003,392035.0,392044.0
TEL117,FC,FC-04,47.0,-52.3178333333333,2013-07-10,10,7,2013,09:15:00,Summer,T0793,,113.0,0.081,0.041,0.162,0.082,,39,117,004,39117,39117004,392045.0,392053.0
TEL117,FC,FC-05,47.0015,-52.033,2013-07-10,10,7,2013,11:20:00,Summer,T0794,,127.0,0.062,0.032,0.124,0.064,,39,117,005,39117,39117005,392054.0,392062.0
TEL117,FC,FC-06,47.003,-52.49,2013-07-10,10,7,2013,14:24:00,Summer,T0795,,90.0,0.041,0.018,0.082,0.036,,39,117,006,39117,39117006,,
TEL117,FC,FC-07,47.0,-51.0,2013-07-10,10,7,2013,17:25:00,Summer,T0796,,94.0,0.027,0.006,0.054,0.012,,39,117,007,39117,39117007,392071.0,392078.0
TEL117,FC,FC-09,47.0,-50.0,2013-07-10,10,7,2013,22:43:00,Summer,T0797,,70.0,0.047,0.013,0.094,0.026,,39,117,009,39117,39117009,392079.0,392085.0
TEL117,FC,FC-10,47.0,-49.1166666666666,2013-07-11,11,7,2013,03:00:00,Summer,T0798,,70.0,0.067,0.018,0.134,0.036,,39,117,010,39117,39117010,392086.0,392092.0
TEL117,FC,FC-14,47.0,-47.5,2013-07-11,11,7,2013,11:15:00,Summer,T0799,,202.0,0.061,0.033,0.122,0.066,,39,117,014,39117,39117014,392093.0,392102.0
TEL117,FC,FC-15,47.0,-47.25,2013-07-11,11,7,2013,13:40:00,Summer,T0800,,596.0,0.139,0.887,0.278,1.774,,39,117,015,39117,39117015,392103.0,392112.0
TEL117,FC,FC-17,47.0,-47.0166666666666,2013-07-11,11,7,2013,17:54:00,Summer,T0801,,1000.0,0.153,1.363,0.306,2.726,,39,117,017,39117,39117017,392113.0,392122.0
TEL117,FC,FC-18,47.0,-46.8333333333333,2013-07-11,11,7,2013,21:44:00,Summer,T0802,,1000.0,0.101,0.824,0.202,1.648,,39,117,018,39117,39117018,392123.0,392132.0
